Time,PM1,PM25,PM10,Temperature,Humidity
2020-01-06T16:19:20,11,15,18,36.1,34
2020-01-06T16:24:20,10,14,16,35.9,36
2020-01-06T16:29:20,11,16,18,35.8,36
2020-01-06T16:34:20,11,16,18,35.5,36
2020-01-06T16:39:20,12,18,22,35.3,36
2020-01-06T16:44:20,14,20,26,35.2,36
2020-01-06T16:49:20,12,18,22,35.1,37
2020-01-06T16:54:20,13,19,24,35.1,37
2020-01-06T16:59:20,13,19,23,34.9,37
2020-01-06T17:04:20,13,20,24,34.8,38
2020-01-06T17:09:20,14,21,28,34.7,38
2020-01-06T17:14:20,16,22,25,34.7,39
2020-01-06T17:19:20,14,21,27,34.6,39
2020-01-06T17:24:19,14,21,28,34.6,39
2020-01-06T17:29:19,14,21,28,34.6,39
2020-01-06T17:34:20,16,19,26,34.6,39
2020-01-06T17:39:20,14,21,27,34.6,40
2020-01-06T17:44:20,13,20,25,34.6,40
2020-01-06T17:49:19,14,21,28,34.5,40
2020-01-06T17:54:19,14,21,28,34.4,40
2020-01-06T17:59:20,15,22,28,34.3,40
2020-01-06T18:04:20,14,22,28,34.2,41
2020-01-06T18:09:20,14,22,28,34.2,41
2020-01-06T18:14:20,14,21,28,34.1,41
2020-01-06T18:19:20,14,21,27,34.1,41
2020-01-06T18:24:20,14,22,28,34.1,41
2020-01-06T18:29:20,15,22,29,34,41
2020-01-06T18:34:20,15,23,30,33.8,42
2020-01-06T18:39:20,17,24,31,33.8,42
2020-01-06T18:44:20,15,23,31,33.8,42
2020-01-06T18:49:20,15,23,30,33.9,43
2020-01-06T18:54:20,15,23,31,33.9,43
2020-01-06T18:59:20,16,24,31,33.7,43
2020-01-06T19:04:20,16,24,32,33.6,43
2020-01-06T19:09:20,16,25,32,33.5,43
2020-01-06T19:14:20,20,29,38,33.4,44
2020-01-06T19:19:19,16,24,31,33.4,44
2020-01-06T19:24:20,16,25,34,33.4,44
2020-01-06T19:29:19,16,24,32,33.4,44
2020-01-06T19:34:20,16,24,33,33.4,45
2020-01-06T19:39:20,17,25,33,33.3,44
2020-01-06T19:44:20,17,26,36,33.3,45
2020-01-06T19:49:19,18,28,37,33.2,45
2020-01-06T19:54:20,18,27,37,33.3,46
2020-01-06T19:59:20,18,28,38,33.3,46
2020-01-06T20:04:19,18,28,39,33.3,46
2020-01-06T20:09:20,19,28,38,33.2,45
2020-01-06T20:14:20,18,29,39,33.3,45
2020-01-06T20:19:19,19,29,39,33.3,46
2020-01-06T20:24:20,19,29,40,33.2,45
2020-01-06T20:29:20,19,30,40,33.2,45
2020-01-06T20:34:19,19,29,39,33.2,46
2020-01-06T20:39:20,20,30,41,33.2,46
2020-01-06T20:44:20,20,29,40,33.2,46
2020-01-06T20:49:20,20,29,40,33.1,46
2020-01-06T20:54:20,20,30,41,33.1,46
2020-01-06T20:59:19,20,29,39,33.1,46
2020-01-06T21:04:19,21,31,42,33.1,47
2020-01-06T21:09:20,26,34,37,33,47
2020-01-06T21:14:20,20,30,41,33,47
2020-01-06T21:19:21,21,31,42,32.9,47
2020-01-06T21:24:21,21,31,42,32.9,47
2020-01-06T21:29:20,21,31,42,32.8,47
2020-01-06T21:34:20,21,31,43,32.8,47
2020-01-06T21:39:21,22,32,43,32.8,47
2020-01-06T21:44:20,22,32,44,32.7,47
2020-01-06T21:49:21,22,33,44,32.6,48
2020-01-06T21:54:21,22,32,43,32.5,48
2020-01-06T21:59:21,22,32,43,32.3,48
2020-01-06T22:04:20,22,32,43,32.2,49
2020-01-06T22:09:21,21,32,43,32.2,49
2020-01-06T22:14:21,21,31,42,32.2,49
2020-01-06T22:19:21,21,32,43,32.1,49
2020-01-06T22:24:21,21,32,43,32.1,49
2020-01-06T22:29:21,21,32,43,32,50
2020-01-06T22:34:20,21,32,43,32,50
2020-01-06T22:39:20,22,32,44,31.9,50
2020-01-06T22:44:20,22,32,43,31.8,50
2020-01-06T22:49:20,22,33,44,31.8,50
2020-01-06T22:54:20,23,34,45,31.8,50
2020-01-06T22:59:20,24,36,45,31.7,50
2020-01-06T23:04:20,27,41,49,31.5,50
2020-01-06T23:09:20,27,40,50,31.3,50
2020-01-06T23:14:21,25,37,48,31.3,51
2020-01-06T23:19:21,27,40,49,31.2,51
2020-01-06T23:24:21,25,39,48,31.1,51
2020-01-06T23:29:20,25,38,48,31.1,51
2020-01-06T23:34:21,24,36,46,31.1,51
2020-01-06T23:39:21,23,34,46,31.2,51
2020-01-06T23:44:20,23,35,45,31.2,51
2020-01-06T23:49:20,23,33,44,31.3,51
2020-01-06T23:54:20,24,33,44,31.3,51
2020-01-06T23:59:21,23,35,45,31.4,51
2020-01-07T00:04:21,23,33,44,31.4,51
2020-01-07T00:09:21,23,34,45,31.4,51
2020-01-07T00:14:20,23,34,45,31.4,51
2020-01-07T00:19:20,23,34,45,31.4,51
2020-01-07T00:24:21,23,34,45,31.4,51
2020-01-07T00:29:21,23,35,46,31.4,51
2020-01-07T00:34:20,24,36,46,31.4,51
2020-01-07T00:39:20,24,34,45,31.4,51
2020-01-07T00:44:21,24,36,46,31.4,51
2020-01-07T00:49:21,24,36,46,31.3,51
2020-01-07T00:54:20,24,36,46,31.3,51
2020-01-07T00:59:20,25,36,46,31.2,51
2020-01-07T01:04:20,25,37,48,31.2,51
2020-01-07T01:09:21,27,40,49,31,51
2020-01-07T01:14:21,27,40,48,30.9,51
2020-01-07T01:19:20,26,38,47,31,52
2020-01-07T01:24:21,27,39,48,31,52
2020-01-07T01:29:20,26,38,47,31,52
2020-01-07T01:34:20,28,42,50,30.9,52
2020-01-07T01:39:21,28,42,50,30.7,52
2020-01-07T01:44:21,29,43,52,30.7,52
2020-01-07T01:49:21,29,42,50,30.6,53
2020-01-07T01:54:21,30,44,52,30.5,54
2020-01-07T01:59:20,29,42,51,30.4,55
2020-01-07T02:04:21,28,42,50,30.4,55
2020-01-07T02:09:21,28,42,50,30.5,56
2020-01-07T02:14:21,28,41,49,30.7,57
2020-01-07T02:19:21,29,43,51,30.7,58
2020-01-07T02:24:20,28,43,51,30.7,58
2020-01-07T02:29:21,30,44,51,30.8,60
2020-01-07T02:34:21,30,46,54,30.8,61
2020-01-07T02:39:20,30,46,53,30.8,62
2020-01-07T02:44:21,32,49,56,30.7,63
2020-01-07T02:49:21,31,46,53,30.5,63
2020-01-07T02:54:21,31,47,54,30.5,64
2020-01-07T02:59:21,31,47,54,30.5,65
2020-01-07T03:04:20,27,42,50,30.5,65
2020-01-07T03:09:20,31,48,55,30.5,65
2020-01-07T03:14:21,31,46,53,30.5,66
2020-01-07T03:19:21,27,42,50,30.5,66
2020-01-07T03:24:21,26,40,48,30.5,65
2020-01-07T03:29:20,30,45,52,30.5,66
2020-01-07T03:34:20,26,41,49,30.5,66
2020-01-07T03:39:21,27,42,50,30.5,66
2020-01-07T03:44:21,26,39,48,30.5,66
2020-01-07T03:49:21,29,45,52,30.6,66
2020-01-07T03:54:20,27,42,51,30.7,66
2020-01-07T03:59:21,30,46,53,30.6,66
2020-01-07T04:04:21,29,43,50,30.5,66
2020-01-07T04:09:21,38,41,51,30.5,66
2020-01-07T04:14:21,30,45,52,30.5,66
2020-01-07T04:19:21,30,46,53,30.5,66
2020-01-07T04:24:20,27,42,50,30.4,66
2020-01-07T04:29:20,30,48,56,30.4,67
2020-01-07T04:34:21,31,47,55,30.4,67
2020-01-07T04:39:21,32,50,57,30.5,67
2020-01-07T04:44:21,33,51,60,30.4,67
2020-01-07T04:49:21,34,53,61,30.4,67
2020-01-07T04:54:21,35,55,63,30.2,67
2020-01-07T04:59:20,36,56,66,30.1,67
2020-01-07T05:04:20,34,53,62,30.1,68
2020-01-07T05:09:20,32,48,54,30.1,68
2020-01-07T05:14:20,33,51,60,30.1,68
2020-01-07T05:19:21,34,51,60,30.1,68
2020-01-07T05:24:21,35,54,62,30.2,68
2020-01-07T05:29:20,36,56,65,30.2,68
2020-01-07T05:34:21,36,57,67,30.2,68
2020-01-07T05:39:21,37,57,65,30.1,68
2020-01-07T05:44:20,39,61,73,30.1,69
2020-01-07T05:49:20,38,60,69,30.1,69
2020-01-07T05:54:20,39,63,71,30.1,69
2020-01-07T05:59:20,50,55,67,30,70
2020-01-07T06:04:21,40,62,71,29.9,70
2020-01-07T06:09:21,38,60,69,29.8,70
2020-01-07T06:14:20,36,58,66,29.7,70
2020-01-07T06:19:20,36,56,65,29.7,71
2020-01-07T06:24:20,34,54,62,29.6,71
2020-01-07T06:29:21,35,56,63,29.5,71
2020-01-07T06:34:21,34,54,62,29.5,72
2020-01-07T06:39:20,35,54,62,29.4,72
2020-01-07T06:44:21,34,53,60,29.3,72
2020-01-07T06:49:20,33,51,59,29.3,72
2020-01-07T06:54:20,32,49,57,29.4,72
2020-01-07T06:59:20,32,49,57,29.5,72
2020-01-07T07:04:20,30,46,53,29.6,71
2020-01-07T07:09:21,31,47,54,29.7,71
2020-01-07T07:14:21,29,45,51,29.8,71
2020-01-07T07:19:20,30,47,52,30,70
2020-01-07T07:24:20,28,43,52,30.2,70
2020-01-07T07:29:20,28,43,50,30.4,69
2020-01-07T07:34:20,27,42,50,30.5,68
2020-01-07T07:39:20,25,39,48,30.7,68
2020-01-07T07:44:20,27,41,50,30.9,67
2020-01-07T07:49:21,27,40,48,31.1,67
2020-01-07T07:54:20,27,41,49,31.3,66
2020-01-07T07:59:20,25,39,47,31.5,65
2020-01-07T08:04:20,25,38,48,31.7,64
2020-01-07T08:09:21,26,39,48,31.9,64
2020-01-07T08:14:21,27,41,49,32.1,63
2020-01-07T08:19:20,28,43,50,32.3,63
2020-01-07T08:24:20,25,39,47,32.5,62
2020-01-07T08:29:21,27,42,49,32.7,61
2020-01-07T08:34:20,26,40,48,33,61
2020-01-07T08:39:20,27,42,49,33.1,60
2020-01-07T08:44:21,26,38,47,33.3,60
2020-01-07T08:49:20,26,40,48,33.5,59
2020-01-07T08:54:20,27,42,49,33.7,58
2020-01-07T08:59:20,26,40,48,33.8,58
2020-01-07T09:04:21,28,41,49,33.5,58
2020-01-07T09:09:21,26,39,49,33.5,57
2020-01-07T09:14:21,25,38,46,33.7,55
2020-01-07T09:19:21,23,36,45,33.8,54
2020-01-07T09:24:20,23,35,45,33.9,54
2020-01-07T09:29:20,23,34,45,34.1,54
2020-01-07T09:34:20,25,37,46,34.3,53
2020-01-07T09:39:21,24,36,46,34.3,52
2020-01-07T09:44:21,23,33,43,34.3,49
2020-01-07T09:49:20,21,32,42,34.4,47
2020-01-07T09:54:21,22,32,42,34.4,47
2020-01-07T09:59:21,20,30,40,34.4,45
2020-01-07T10:04:20,21,30,40,34.4,46
2020-01-07T10:09:21,22,32,43,34.6,46
2020-01-07T10:14:21,21,31,42,34.7,45
2020-01-07T10:19:21,23,33,43,34.6,46
2020-01-07T10:24:20,24,36,46,34.7,46
2020-01-07T10:29:21,26,38,47,34.7,46
2020-01-07T10:34:20,22,34,44,34.7,45
2020-01-07T10:39:20,22,32,43,34.9,45
2020-01-07T10:44:21,21,32,42,35.2,43
2020-01-07T10:49:20,15,23,30,35.2,39
2020-01-07T10:54:20,18,27,36,35.2,40
2020-01-07T10:59:20,18,28,37,35.3,40
2020-01-07T11:04:20,19,29,39,35.4,40
2020-01-07T11:09:20,20,29,40,35.3,41
2020-01-07T11:14:20,18,26,35,35.3,40
2020-01-07T11:19:20,16,24,31,35.4,38
2020-01-07T11:24:20,16,24,32,35.4,38
2020-01-07T11:29:20,17,25,34,35.4,39
2020-01-07T11:34:20,17,25,33,35.4,38
2020-01-07T11:39:20,18,27,37,35.5,40
2020-01-07T11:44:20,19,27,37,35.5,40
2020-01-07T11:49:20,19,28,39,35.5,40
2020-01-07T11:54:20,19,29,39,35.6,40
2020-01-07T11:59:20,19,30,40,35.7,39
2020-01-07T12:04:20,18,28,37,35.8,39
2020-01-07T12:09:20,20,30,40,35.9,38
2020-01-07T12:14:21,20,31,41,35.9,39
2020-01-07T12:19:21,20,30,41,36,38
2020-01-07T12:24:20,19,28,37,36,37
2020-01-07T12:29:20,18,28,37,36.1,37
2020-01-07T12:34:21,18,28,38,36.3,38
2020-01-07T12:39:20,17,26,35,36.4,37
2020-01-07T12:44:20,17,26,34,36.3,36
2020-01-07T12:49:20,16,24,31,36.2,36
2020-01-07T12:54:20,15,23,31,36,36
2020-01-07T12:59:21,13,19,24,36,34
2020-01-07T13:04:20,14,20,26,36,35
2020-01-07T13:09:20,12,18,22,36,34
2020-01-07T13:14:20,15,22,29,36.1,35
2020-01-07T13:19:20,14,21,27,36.1,35
2020-01-07T13:24:20,14,22,28,36.1,34
2020-01-07T13:29:21,16,23,29,36.1,34
2020-01-07T13:34:20,14,21,27,36,34
2020-01-07T13:39:21,13,19,24,35.9,32
2020-01-07T13:44:20,12,19,23,36.1,32
2020-01-07T13:49:20,13,19,23,36.2,31
2020-01-07T13:54:20,13,20,27,36.3,32
2020-01-07T13:59:21,14,21,27,36.4,33
2020-01-07T14:04:21,13,20,26,36.4,32
2020-01-07T14:09:21,13,20,26,36.3,31
2020-01-07T14:14:20,13,20,26,36.3,32
2020-01-07T14:19:20,13,20,26,36.4,34
2020-01-07T14:24:20,14,21,27,36.5,33
2020-01-07T14:29:20,12,19,24,36.4,31
2020-01-07T14:34:20,12,17,19,36.3,30
2020-01-07T14:39:20,11,16,19,36.2,29
2020-01-07T14:44:20,12,17,19,36.2,29
2020-01-07T14:49:20,11,16,19,36.3,30
2020-01-07T14:54:20,12,18,22,36.2,31
2020-01-07T14:59:20,12,18,22,36.2,30
2020-01-07T15:04:20,12,18,22,36.2,30
2020-01-07T15:09:20,12,17,21,36.3,31
2020-01-07T15:14:21,12,18,23,36.2,31
2020-01-07T15:19:20,12,18,22,36.2,30
2020-01-07T15:24:20,12,18,22,36.3,31
2020-01-07T15:29:20,13,18,22,36.2,31
2020-01-07T15:34:20,13,19,23,36.2,30
2020-01-07T15:39:20,12,18,23,36.2,30
2020-01-07T15:44:20,13,18,23,36.1,30
2020-01-07T15:49:20,12,18,22,36.1,31
2020-01-07T15:54:20,11,16,19,36.1,29
2020-01-07T15:59:20,11,16,18,36.1,29
2020-01-07T16:04:20,11,17,21,36,30
2020-01-07T16:09:20,11,15,18,35.9,30
2020-01-07T16:14:20,12,17,20,36,30
2020-01-07T16:19:20,11,16,18,35.9,30
2020-01-07T16:24:20,11,17,19,35.8,30
2020-01-07T16:29:20,11,15,17,35.8,30
2020-01-07T16:34:20,11,15,18,35.8,30
2020-01-07T16:39:20,11,16,19,35.8,30
2020-01-07T16:44:21,11,16,20,35.7,30
2020-01-07T16:49:20,11,16,19,35.8,31
2020-01-07T16:54:20,13,18,23,35.8,31
2020-01-07T16:59:20,12,18,23,35.8,32
2020-01-07T17:04:20,13,18,23,35.7,32
2020-01-07T17:09:20,13,18,23,35.7,32
2020-01-07T17:14:20,13,19,24,35.6,32
2020-01-07T17:19:20,13,20,25,35.6,32
2020-01-07T17:24:20,13,20,25,35.5,33
2020-01-07T17:29:20,13,19,24,35.4,33
2020-01-07T17:34:20,13,18,23,35.4,34
2020-01-07T17:39:21,13,19,24,35.3,33
2020-01-07T17:44:20,13,20,24,35.3,34
2020-01-07T17:49:20,13,20,26,35.3,35
2020-01-07T17:54:20,14,20,27,35.2,36
2020-01-07T17:59:20,14,21,27,35.1,35
2020-01-07T18:04:20,15,22,28,35,36
2020-01-07T18:09:20,16,24,32,34.8,35
2020-01-07T18:14:20,15,24,31,34.7,36
2020-01-07T18:19:20,15,23,30,34.6,37
2020-01-07T18:24:20,15,23,29,34.6,37
2020-01-07T18:29:20,16,20,27,34.4,37
2020-01-07T18:34:20,15,22,30,34.3,37
2020-01-07T18:39:20,15,22,29,34.2,37
2020-01-07T18:44:20,15,23,30,34,37
2020-01-07T18:49:20,15,23,30,33.9,37
2020-01-07T18:54:20,16,23,30,33.9,37
2020-01-07T18:59:20,16,25,33,33.7,38
2020-01-07T19:04:20,15,23,29,33.7,39
2020-01-07T19:09:20,15,23,30,33.7,39
2020-01-07T19:14:20,15,23,31,33.7,39
2020-01-07T19:19:20,19,29,40,33.7,42
2020-01-07T19:24:20,19,29,40,33.7,43
2020-01-07T19:29:20,22,33,43,33.7,44
2020-01-07T19:34:20,24,35,45,33.7,45
2020-01-07T19:39:20,23,35,45,33.5,45
2020-01-07T19:44:20,23,35,46,33.4,46
2020-01-07T19:49:20,24,35,45,33.4,47
2020-01-07T19:54:20,28,42,51,33.4,47
2020-01-07T19:59:20,26,39,47,33.4,46
2020-01-07T20:04:20,24,36,45,33.4,46
2020-01-07T20:09:20,24,35,45,33.4,46
2020-01-07T20:14:20,24,35,46,33.4,46
2020-01-07T20:19:20,26,38,47,33.3,46
2020-01-07T20:24:20,27,40,48,33.2,46
2020-01-07T20:29:20,28,43,51,33.2,47
2020-01-07T20:34:20,27,40,49,33.2,47
2020-01-07T20:39:20,28,42,49,33.2,47
2020-01-07T20:44:20,27,41,49,33.2,47
2020-01-07T20:49:20,28,43,50,33.2,47
2020-01-07T20:54:19,28,42,50,33.2,47
2020-01-07T20:59:21,27,40,48,33.1,47
2020-01-07T21:04:21,26,38,47,33.1,47
2020-01-07T21:09:21,24,36,46,33.1,48
2020-01-07T21:14:21,24,37,47,33.1,48
2020-01-07T21:19:21,26,38,47,33,48
2020-01-07T21:24:20,21,31,42,32.9,49
2020-01-07T21:29:21,21,31,41,32.9,50
2020-01-07T21:34:21,20,30,40,32.9,52
2020-01-07T21:39:20,20,29,40,32.8,52
2020-01-07T21:44:21,22,32,43,32.8,53
2020-01-07T21:49:21,21,30,41,32.7,53
2020-01-07T21:54:21,24,34,44,32.8,54
2020-01-07T21:59:21,21,32,42,32.7,54
2020-01-07T22:04:21,21,31,42,32.7,54
2020-01-07T22:09:21,21,31,42,32.7,53
2020-01-07T22:14:21,22,33,43,32.6,53
2020-01-07T22:19:21,21,32,43,32.5,54
2020-01-07T22:24:20,21,31,42,32.4,54
2020-01-07T22:29:21,21,31,42,32.4,53
2020-01-07T22:34:21,22,32,43,32.3,52
2020-01-07T22:39:21,23,33,44,32.3,53
2020-01-07T22:44:21,23,32,44,32.3,53
2020-01-07T22:49:21,23,33,44,32.2,53
2020-01-07T22:54:21,23,34,44,32.1,53
2020-01-07T22:59:20,23,33,44,32.2,53
2020-01-07T23:04:21,23,35,45,32.2,53
2020-01-07T23:09:21,24,35,44,32.2,54
2020-01-07T23:14:21,23,34,44,32.2,54
2020-01-07T23:19:20,25,36,47,32.2,54
2020-01-07T23:24:21,24,36,46,32.2,54
2020-01-07T23:29:21,24,36,47,32.2,54
2020-01-07T23:34:21,25,37,46,32.2,54
2020-01-07T23:39:21,25,38,47,32.2,55
2020-01-07T23:44:21,24,37,47,32.1,55
2020-01-07T23:49:21,24,35,46,32.1,55
2020-01-07T23:54:21,25,37,46,32,55
2020-01-07T23:59:21,25,36,46,32,55
2020-01-08T00:04:20,24,36,46,32,55
2020-01-08T00:09:21,24,35,45,32,55
2020-01-08T00:14:21,24,34,45,32,55
2020-01-08T00:19:21,24,35,46,32,55
2020-01-08T00:24:21,24,35,45,32,55
2020-01-08T00:29:21,24,36,46,32,55
2020-01-08T00:34:20,25,36,46,31.9,55
2020-01-08T00:39:21,24,36,45,31.9,55
2020-01-08T00:44:20,26,39,48,31.9,56
2020-01-08T00:49:21,26,38,48,31.8,56
2020-01-08T00:54:21,27,39,48,31.7,56
2020-01-08T00:59:21,26,39,47,31.8,56
2020-01-08T01:04:20,28,41,49,31.7,57
2020-01-08T01:09:21,27,39,48,31.6,56
2020-01-08T01:14:21,26,38,47,31.6,56
2020-01-08T01:19:21,26,40,48,31.6,56
2020-01-08T01:24:20,25,36,46,31.5,56
2020-01-08T01:29:21,27,40,49,31.5,57
2020-01-08T01:34:21,25,38,47,31.5,57
2020-01-08T01:39:20,25,38,48,31.4,56
2020-01-08T01:44:21,27,41,49,31.4,57
2020-01-08T01:49:21,26,38,47,31.4,57
2020-01-08T01:54:21,27,40,49,31.4,57
2020-01-08T01:59:21,25,38,48,31.3,57
2020-01-08T02:04:21,26,38,47,31.3,57
2020-01-08T02:09:21,25,38,47,31.2,58
2020-01-08T02:14:21,27,39,48,31.2,58
2020-01-08T02:19:21,26,38,48,31.1,58
2020-01-08T02:24:20,25,38,48,31.1,58
2020-01-08T02:29:21,27,40,49,31.1,59
2020-01-08T02:34:21,29,43,50,31,59
2020-01-08T02:39:21,28,42,49,31,59
2020-01-08T02:44:21,28,41,50,31,60
2020-01-08T02:49:21,29,45,52,31,60
2020-01-08T02:54:20,30,44,51,30.9,60
2020-01-08T02:59:21,31,47,56,30.9,60
2020-01-08T03:04:21,31,47,57,30.9,61
2020-01-08T03:09:21,31,47,54,30.9,61
2020-01-08T03:14:21,32,48,55,30.9,61
2020-01-08T03:19:21,31,48,56,30.9,61
2020-01-08T03:24:21,32,48,56,30.9,61
2020-01-08T03:29:21,33,50,59,30.8,61
2020-01-08T03:34:21,33,52,60,30.8,61
2020-01-08T03:39:21,33,50,57,30.7,62
2020-01-08T03:44:21,34,53,60,30.7,62
2020-01-08T03:49:21,36,55,64,30.7,62
2020-01-08T03:54:21,36,55,63,30.7,62
2020-01-08T03:59:21,36,57,66,30.6,62
2020-01-08T04:04:20,37,57,65,30.6,62
2020-01-08T04:09:20,37,56,65,30.6,62
2020-01-08T04:14:21,35,53,61,30.5,62
2020-01-08T04:19:21,35,53,61,30.5,63
2020-01-08T04:24:20,35,54,62,30.4,63
2020-01-08T04:29:21,35,53,60,30.4,63
2020-01-08T04:34:21,35,52,60,30.4,63
2020-01-08T04:39:21,34,51,58,30.4,63
2020-01-08T04:44:21,34,53,60,30.4,64
2020-01-08T04:49:20,36,55,64,30.4,64
2020-01-08T04:54:21,37,56,64,30.4,64
2020-01-08T04:59:21,38,58,66,30.3,64
2020-01-08T05:04:21,36,54,61,30.3,64
2020-01-08T05:09:21,35,54,62,30.3,65
2020-01-08T05:14:20,36,57,66,30.4,65
2020-01-08T05:19:21,36,56,64,30.4,65
2020-01-08T05:24:20,37,57,65,30.3,65
2020-01-08T05:29:20,36,55,63,30.3,66
2020-01-08T05:34:20,36,55,62,30.3,66
2020-01-08T05:39:21,37,57,66,30.3,66
2020-01-08T05:44:21,37,56,64,30.2,66
2020-01-08T05:49:21,35,54,63,30.2,67
2020-01-08T05:54:21,36,53,61,30.2,67
2020-01-08T05:59:21,37,57,65,30.2,67
2020-01-08T06:04:21,37,58,65,30.2,67
2020-01-08T06:09:21,38,58,66,30.2,68
2020-01-08T06:14:21,40,61,71,30,68
2020-01-08T06:19:20,37,57,65,29.9,68
2020-01-08T06:24:20,37,57,64,29.9,69
2020-01-08T06:29:20,37,57,67,29.8,69
2020-01-08T06:34:21,37,58,67,29.7,70
2020-01-08T06:39:21,37,57,66,29.6,70
2020-01-08T06:44:21,37,59,67,29.6,70
2020-01-08T06:49:20,36,57,67,29.7,71
2020-01-08T06:54:20,34,53,62,29.8,71
2020-01-08T06:59:21,33,52,60,29.8,70
2020-01-08T07:04:21,33,51,57,30,70
2020-01-08T07:09:21,33,51,59,30.2,70
2020-01-08T07:14:20,34,52,60,30.3,70
2020-01-08T07:19:21,33,51,59,30.5,69
2020-01-08T07:24:20,34,52,60,30.6,68
2020-01-08T07:29:21,34,53,61,30.8,68
2020-01-08T07:34:21,35,56,64,30.9,67
2020-01-08T07:39:20,36,56,64,31.2,66
2020-01-08T07:44:20,38,61,72,31.3,65
2020-01-08T07:49:20,40,63,74,31.6,65
2020-01-08T07:54:21,38,60,70,31.8,65
2020-01-08T07:59:21,41,64,75,32,64
2020-01-08T08:04:30,39,64,73,32.2,64
2020-01-08T08:09:29,39,62,71,32.3,63
2020-01-08T08:14:29,37,58,67,32.5,63
2020-01-08T08:19:29,39,61,70,32.7,63
2020-01-08T08:24:29,40,65,75,32.8,63
2020-01-08T08:29:29,38,61,70,32.8,63
2020-01-08T08:34:29,39,61,69,33,62
2020-01-08T08:39:29,38,61,70,33.2,62
2020-01-08T08:44:29,31,50,58,33.3,61
2020-01-08T08:49:29,33,50,56,33.5,61
2020-01-08T08:54:30,31,48,55,33.7,60
2020-01-08T08:59:29,30,46,53,33.8,60
2020-01-08T09:04:29,30,47,53,33.9,59
2020-01-08T09:09:29,32,49,56,34,58
2020-01-08T09:14:29,28,43,50,34.1,56
2020-01-08T09:19:29,31,49,56,34.3,56
2020-01-08T09:24:29,32,50,58,34.3,57
2020-01-08T09:29:29,31,47,54,34.4,56
2020-01-08T09:34:29,31,47,55,34.3,55
2020-01-08T09:39:29,29,43,50,34.3,55
2020-01-08T09:44:29,29,45,52,34.4,55
2020-01-08T09:49:29,27,41,48,34.5,54
2020-01-08T09:54:29,30,43,50,34.7,53
2020-01-08T09:59:29,29,44,51,34.8,53
2020-01-08T10:04:29,31,47,54,34.8,52
2020-01-08T10:09:29,30,45,52,34.8,51
2020-01-08T10:14:29,30,46,52,34.8,50
2020-01-08T10:19:29,29,43,51,34.7,48
2020-01-08T10:24:29,27,40,48,34.8,47
2020-01-08T10:29:29,27,39,47,34.9,44
2020-01-08T10:34:29,25,37,46,35,44
2020-01-08T10:39:29,24,35,46,35.1,44
2020-01-08T10:49:29,25,38,46,35.4,44
2020-01-08T10:54:29,24,35,45,35.4,44
2020-01-08T10:59:28,23,33,44,35.4,44
2020-01-08T11:04:29,22,34,44,35.5,44
2020-01-08T11:09:29,24,36,44,35.6,44
2020-01-08T11:14:29,24,37,46,35.7,44
2020-01-08T11:19:29,23,36,45,35.8,42
2020-01-08T11:24:29,19,29,40,35.7,40
2020-01-08T11:29:29,20,31,42,35.6,41
2020-01-08T11:34:29,20,30,41,35.6,40
2020-01-08T11:39:29,19,29,40,35.6,39
2020-01-08T11:44:29,19,28,39,35.6,39
2020-01-08T11:49:29,19,29,39,35.6,39
2020-01-08T11:54:29,19,29,39,35.7,39
2020-01-08T11:59:29,17,27,36,35.8,38
2020-01-08T12:04:29,18,27,37,35.9,38
2020-01-08T12:09:28,19,29,39,35.9,39
2020-01-08T12:14:29,24,35,44,36.1,40
2020-01-08T12:19:29,20,29,39,36.1,37
2020-01-08T12:24:29,18,27,36,35.9,37
2020-01-08T12:29:29,18,28,38,35.8,38
2020-01-08T12:34:29,19,28,38,35.7,38
2020-01-08T12:39:29,20,30,41,35.7,39
2020-01-08T12:44:29,20,30,40,35.8,38
2020-01-08T12:49:29,19,29,39,35.9,39
2020-01-08T12:54:29,19,30,40,36,38
2020-01-08T12:59:29,19,29,39,36,38
2020-01-08T13:04:29,18,28,38,36,38
2020-01-08T13:09:29,19,29,38,36.1,38
2020-01-08T13:14:29,19,29,39,36.2,38
2020-01-08T13:19:29,18,27,36,36.3,38
2020-01-08T13:24:29,18,27,36,36.2,37
2020-01-08T13:29:29,17,27,35,36.1,37
2020-01-08T13:34:29,18,27,36,36.2,37
2020-01-08T13:39:28,16,25,34,36.2,36
2020-01-08T13:44:29,17,25,33,36.3,37
2020-01-08T13:49:28,17,25,34,36.4,37
2020-01-08T13:54:29,17,25,33,36.5,36
2020-01-08T13:59:28,16,24,32,36.7,37
2020-01-08T14:04:29,16,24,32,36.5,37
2020-01-08T14:09:29,16,25,33,36.3,37
2020-01-08T14:14:29,16,25,32,36.3,37
2020-01-08T14:19:29,16,24,31,36,36
2020-01-08T14:24:28,16,24,32,35.8,38
2020-01-08T14:29:29,16,23,31,35.8,37
2020-01-08T14:34:29,16,24,33,35.9,37
2020-01-08T14:39:29,16,25,33,36.1,37
2020-01-08T14:44:29,16,24,31,36.2,37
2020-01-08T14:49:29,16,25,33,36.3,37
2020-01-08T14:54:28,15,23,31,36.2,37
2020-01-08T14:59:29,16,24,33,36.2,37
2020-01-08T15:04:29,15,24,32,36.3,37
2020-01-08T15:09:29,15,23,30,36.3,37
